population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,6,Incidence,4729,West Kalimantan,3,Both,22,All ages,935,Zika virus,3,Rate,1990,0.0,0.0,0.0
1,All Population,6,Incidence,4714,South Sumatra,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4733,North Sulawesi,3,Both,22,All ages,935,Zika virus,3,Rate,1991,0.0,0.0,0.0
1,All Population,6,Incidence,4728,East Nusa Tenggara,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4741,West Papua,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4716,Lampung,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4741,West Papua,3,Both,22,All ages,935,Zika virus,3,Rate,1991,0.0,0.0,0.0
1,All Population,6,Incidence,4722,Central Java,3,Both,22,All ages,935,Zika virus,3,Rate,1990,0.0,0.0,0.0
1,All Population,6,Incidence,4727,West Nusa Tenggara,3,Both,22,All ages,935,Zika virus,3,Rate,1991,0.0,0.0,0.0
1,All Population,6,Incidence,4735,South Sulawesi,3,Both,22,All ages,935,Zika virus,3,Rate,1990,0.0,0.0,0.0
1,All Population,6,Incidence,4713,Jambi,3,Both,22,All ages,935,Zika virus,3,Rate,1991,0.0,0.0,0.0
1,All Population,6,Incidence,4730,Central Kalimantan,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4737,Gorontalo,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4709,Aceh,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4723,Yogyakarta,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4737,Gorontalo,3,Both,22,All ages,935,Zika virus,3,Rate,1993,0.0,0.0,0.0
1,All Population,6,Incidence,4712,Riau,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,11,Indonesia,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4718,Riau Islands,3,Both,22,All ages,935,Zika virus,3,Rate,1991,0.0,0.0,0.0
1,All Population,6,Incidence,4736,Southeast Sulawesi,3,Both,22,All ages,935,Zika virus,3,Rate,1990,0.0,0.0,0.0
1,All Population,6,Incidence,11,Indonesia,3,Both,22,All ages,935,Zika virus,3,Rate,1993,0.0,0.0,0.0
1,All Population,6,Incidence,4715,Bengkulu,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
1,All Population,6,Incidence,4711,West Sumatra,3,Both,22,All ages,935,Zika virus,3,Rate,1991,0.0,0.0,0.0
1,All Population,6,Incidence,4725,Banten,3,Both,22,All ages,935,Zika virus,3,Rate,1991,0.0,0.0,0.0
1,All Population,6,Incidence,4739,Maluku,3,Both,22,All ages,935,Zika virus,3,Rate,1991,0.0,0.0,0.0
1,All Population,6,Incidence,4717,Bangka-Belitung Islands,3,Both,22,All ages,935,Zika virus,3,Rate,1992,0.0,0.0,0.0
